id,job_name,status,payload,error,created_at
20,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""nutrition"", ""concept"": ""processed_food"", ""confidence"": null}",,2026-02-22 17:18:53.014262
21,assessor_payload,ok,"{""pillar"": ""nutrition"", ""concept"": ""processed_food"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 7, ""text"": ""UPFs include crisps, sweets, pastries, ready meals, sugary drinks; count portions per day."", ""type"": ""snippet"", ""score"": 0.010323251001817477, ""title"": ""Definition & unit"", ""locale"": ""en-GB""}, {""id"": 8, ""text"": ""0/day = best, 0–1/day = good, 2–3/day = fair, ≥4/day = poor; use an 80/20 approach and reward gradual reduction."", ""type"": ""snippet"", ""score"": -0.0005064279835470274, ""title"": ""Scoring cue (reverse; 0–4+/day)"", ""locale"": ""en-GB""}], ""turns_so_far"": 3, ""already_asked"": [""In the last 7 days, how many portions of processed food did you *eat on average per day*? Examples: 1 portion = a chocolate bar, 1 can of fizzy drink, 1 handful of sweets, or a pastry.""], ""concept_focus"": ""processed_food"", ""last_user_reply"": ""2"", ""last_main_question"": ""In the last 7 days, how many portions of processed food did you *eat on average per day*? Examples: 1 portion = a chocolate bar, 1 can of fizzy drink, 1 handful of sweets, or a pastry."", ""sufficient_for_scoring"": true}}",,2026-02-22 17:18:53.038607
22,assessor_fast_path_hit,ok,"{""score"": 50, ""value"": 2.0, ""pillar"": ""nutrition"", ""source"": ""parsed_number"", ""concept"": ""processed_food"", ""normalized_value"": 2.0}",,2026-02-22 17:18:53.060168
23,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""nutrition"", ""status"": ""scorable"", ""concept"": ""processed_food"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 2.0, ""timeframe_ok"": true}}",,2026-02-22 17:18:53.070164
24,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""nutrition"", ""concept"": ""protein_intake"", ""confidence"": 0.88}",,2026-02-22 17:18:53.492397
25,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""nutrition"", ""concept"": ""protein_intake"", ""confidence"": null}",,2026-02-22 17:18:53.719951
26,assessor_payload,ok,"{""pillar"": ""nutrition"", ""concept"": ""protein_intake"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 1, ""text"": ""Aim ~3–4 protein portions/day; 1 portion = palm of lean protein, 2 eggs, or 1 cup beans/lentils."", ""type"": ""snippet"", ""score"": -0.01808439568553305, ""title"": ""Portion baseline"", ""locale"": ""en-GB""}, {""id"": 2, ""text"": ""0–1/day = low, 2–3/day = fair, 3–4/day = good, 5/day = excellent; spread evenly across meals."", ""type"": ""snippet"", ""score"": -0.04350110153881139, ""title"": ""Scoring cue (0–5/day)"", ""locale"": ""en-GB""}], ""turns_so_far"": 4, ""already_asked"": [""Thinking about the last 7 days, how many protein portions did you usually *eat on average per day*? For reference: 1 portion = palm-sized meat or fish, 2 eggs, 1 handful of nuts, or 1 cup of beans/lentils.""], ""concept_focus"": ""protein_intake"", ""last_user_reply"": ""2"", ""last_main_question"": ""Thinking about the last 7 days, how many protein portions did you usually *eat on average per day*? For reference: 1 portion = palm-sized meat or fish, 2 eggs, 1 handful of nuts, or 1 cup of beans/lentils."", ""sufficient_for_scoring"": true}}",,2026-02-22 17:18:53.744427
27,assessor_fast_path_hit,ok,"{""score"": 40, ""value"": 2.0, ""pillar"": ""nutrition"", ""source"": ""parsed_number"", ""concept"": ""protein_intake"", ""normalized_value"": 2.0}",,2026-02-22 17:18:53.767701
28,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""nutrition"", ""status"": ""scorable"", ""concept"": ""protein_intake"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 2.0, ""timeframe_ok"": true}}",,2026-02-22 17:18:53.778009
29,assessor_pillar_handoff_timing,ok,"{""pillar"": ""nutrition"", ""run_id"": 1, ""user_id"": 2, ""ms_total"": 1038, ""next_pillar"": ""training"", ""next_prompt_mode"": ""preamble"", ""ms_send_transition"": 293, ""ms_update_concepts"": 41, ""ms_send_next_prompt"": 623, ""pillar_okr_sync_job_id"": 1, ""queued_pillar_okr_sync"": true, ""ms_upsert_pillar_result"": 24, ""ms_commit_before_enqueue"": 2, ""ms_enqueue_pillar_okr_sync"": 42}",,2026-02-22 17:18:54.856918
30,okr_llm_call,ok,"{""mode"": ""structured_json"", ""model"": ""gpt-5-mini"", ""pillar"": ""nutrition"", ""run_id"": 1, ""user_id"": 2, ""pillar_result_id"": 1, ""assess_session_id"": 1, ""temperature_effective"": 1.0, ""temperature_requested"": 0.2}",,2026-02-22 17:18:55.144936
31,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""training"", ""concept"": ""cardio_frequency"", ""confidence"": null}",,2026-02-22 17:18:56.148946
32,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""training"", ""concept"": ""cardio_frequency"", ""confidence"": null}",,2026-02-22 17:18:56.285049
33,assessor_payload,ok,"{""pillar"": ""training"", ""concept"": ""cardio_frequency"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 10, ""text"": ""0–1 days = low, 2–3 = fair, 4 = good, 5 = excellent; 150–300 min/week moderate (or 75–150 vigorous) is the weekly anchor."", ""type"": ""snippet"", ""score"": 0.04581577573201189, ""title"": ""Scoring cue (0–5 days/wk)"", ""locale"": ""en-GB""}, {""id"": 9, ""text"": ""Do ≥20 min most days in Zone 2–3; include 1–2 sessions/week in Zone 4–5 for range."", ""type"": ""snippet"", ""score"": 0.04549357184108104, ""title"": ""Aerobic baseline"", ""locale"": ""en-GB""}], ""turns_so_far"": 2, ""already_asked"": [""In the last 7 days, on how many days did you do at least 20 minutes of cardio exercise, such as running, cycling, or swimming?""], ""concept_focus"": ""cardio_frequency"", ""last_user_reply"": ""2"", ""last_main_question"": ""In the last 7 days, on how many days did you do at least 20 minutes of cardio exercise, such as running, cycling, or swimming?"", ""sufficient_for_scoring"": true}}",,2026-02-22 17:18:56.312175
34,assessor_fast_path_hit,ok,"{""score"": 67, ""value"": 2.0, ""pillar"": ""training"", ""source"": ""parsed_number"", ""concept"": ""cardio_frequency"", ""normalized_value"": 2.0}",,2026-02-22 17:18:56.334227
35,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""training"", ""status"": ""scorable"", ""concept"": ""cardio_frequency"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 2.0, ""timeframe_ok"": true}}",,2026-02-22 17:18:56.344174
36,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""training"", ""concept"": ""flexibility_mobility"", ""confidence"": 0.88}",,2026-02-22 17:18:56.775569
37,twilio_status,ok,"{""to"": ""whatsapp:+447860362908"", ""sid"": ""SMc445c44a0cfbb1e554e61cbbffd56414"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 2, ""error_code"": null, ""error_message"": null}",,2026-02-22 17:18:56.812156
38,twilio_status,ok,"{""to"": ""whatsapp:+447860362908"", ""sid"": ""SM840b2376564d15166bdda849f9bb928c"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 2, ""error_code"": null, ""error_message"": null}",,2026-02-22 17:18:56.832226
39,twilio_status,ok,"{""to"": ""whatsapp:+447860362908"", ""sid"": ""SM8f74b974d0d1ee42d4b4f3612cd249e0"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 2, ""error_code"": null, ""error_message"": null}",,2026-02-22 17:18:56.853348
40,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""training"", ""concept"": ""flexibility_mobility"", ""confidence"": null}",,2026-02-22 17:18:56.97335
41,assessor_payload,ok,"{""pillar"": ""training"", ""concept"": ""flexibility_mobility"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 13, ""text"": ""≥10 minutes on ≥3 days/week; link to a fixed time (post-workout or pre-bed)."", ""type"": ""snippet"", ""score"": 0.016589272373578153, ""title"": ""Baseline habit"", ""locale"": ""en-GB""}, {""id"": 14, ""text"": ""Consistency beats one-off long sessions; more days at 10–15 min score higher."", ""type"": ""snippet"", ""score"": 0.007918277269175659, ""title"": ""Scoring cue (0–5 days/wk)"", ""locale"": ""en-GB""}], ""turns_so_far"": 3, ""already_asked"": [""In the last 7 days, on how many days did you do stretching, yoga, or mobility work for at least 10 minutes?""], ""concept_focus"": ""flexibility_mobility"", ""last_user_reply"": ""2"", ""last_main_question"": ""In the last 7 days, on how many days did you do stretching, yoga, or mobility work for at least 10 minutes?"", ""sufficient_for_scoring"": true}}",,2026-02-22 17:18:56.998621
42,assessor_fast_path_hit,ok,"{""score"": 50, ""value"": 2.0, ""pillar"": ""training"", ""source"": ""parsed_number"", ""concept"": ""flexibility_mobility"", ""normalized_value"": 2.0}",,2026-02-22 17:18:57.022331
43,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""training"", ""status"": ""scorable"", ""concept"": ""flexibility_mobility"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 2.0, ""timeframe_ok"": true}}",,2026-02-22 17:18:57.033245
44,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""training"", ""concept"": ""strength_training"", ""confidence"": 0.88}",,2026-02-22 17:18:57.414399
45,twilio_status,ok,"{""to"": ""whatsapp:+447860362908"", ""sid"": ""SMae72deb0c4ad4ae847b959f10aa5f437"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 2, ""error_code"": null, ""error_message"": null}",,2026-02-22 17:18:57.448317
46,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""training"", ""concept"": ""strength_training"", ""confidence"": null}",,2026-02-22 17:18:57.568396
47,assessor_payload,ok,"{""pillar"": ""training"", ""concept"": ""strength_training"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 11, ""text"": ""2–3 full-body sessions/week; cover push, pull, squat, hinge, carry, core."", ""type"": ""snippet"", ""score"": 0.03752061012580146, ""title"": ""Dose & structure"", ""locale"": ""en-GB""}, {""id"": 12, ""text"": ""1 = low, 2 = fair, 3 = good, 4 = excellent if recovery (sleep/energy/soreness) is solid."", ""type"": ""snippet"", ""score"": 0.028694635723678582, ""title"": ""Scoring cue (0–4 sessions/wk)"", ""locale"": ""en-GB""}], ""turns_so_far"": 4, ""already_asked"": [""In the last 7 days, how many strength training sessions did you do, such as weights, bodyweight exercises, or resistance bands?""], ""concept_focus"": ""strength_training"", ""last_user_reply"": ""2"", ""last_main_question"": ""In the last 7 days, how many strength training sessions did you do, such as weights, bodyweight exercises, or resistance bands?"", ""sufficient_for_scoring"": true}}",,2026-02-22 17:18:57.590918
48,assessor_fast_path_hit,ok,"{""score"": 50, ""value"": 2.0, ""pillar"": ""training"", ""source"": ""parsed_number"", ""concept"": ""strength_training"", ""normalized_value"": 2.0}",,2026-02-22 17:18:57.612122
49,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""training"", ""status"": ""scorable"", ""concept"": ""strength_training"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 2.0, ""timeframe_ok"": true}}",,2026-02-22 17:18:57.622174
50,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""resilience"", ""concept"": ""emotional_regulation"", ""confidence"": null}",,2026-02-22 17:18:58.69793
51,assessor_pillar_handoff_timing,ok,"{""pillar"": ""training"", ""run_id"": 1, ""user_id"": 2, ""ms_total"": 1047, ""next_pillar"": ""resilience"", ""next_prompt_mode"": ""first_concept"", ""ms_send_transition"": 288, ""ms_update_concepts"": 30, ""ms_send_next_prompt"": 667, ""pillar_okr_sync_job_id"": 2, ""queued_pillar_okr_sync"": true, ""ms_upsert_pillar_result"": 18, ""ms_commit_before_enqueue"": 2, ""ms_enqueue_pillar_okr_sync"": 28}",,2026-02-22 17:18:58.708193
52,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""resilience"", ""concept"": ""emotional_regulation"", ""confidence"": null}",,2026-02-22 17:18:58.845081
53,assessor_payload,ok,"{""pillar"": ""resilience"", ""concept"": ""emotional_regulation"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 16, ""text"": ""Reward intentional regulation efforts and consistency, not the absence of difficult emotion."", ""type"": ""snippet"", ""score"": 0.04768669740672059, ""title"": ""Scoring cue (0–7 days/wk)"", ""locale"": ""en-GB""}, {""id"": 15, ""text"": ""Take 5–10 min walks or mindful breaks; use 2–3 presence prompts/day (breath, posture, body scan)."", ""type"": ""snippet"", ""score"": 0.027177914794461477, ""title"": ""Micro-resets"", ""locale"": ""en-GB""}], ""turns_so_far"": 1, ""already_asked"": [""In the past 7 days, on how many days did you feel calm and in control of your emotions for most of the day?""], ""concept_focus"": ""emotional_regulation"", ""last_user_reply"": ""2"", ""last_main_question"": ""In the past 7 days, on how many days did you feel calm and in control of your emotions for most of the day?"", ""sufficient_for_scoring"": true}}",,2026-02-22 17:18:58.868945
54,assessor_fast_path_hit,ok,"{""score"": 29, ""value"": 2.0, ""pillar"": ""resilience"", ""source"": ""parsed_number"", ""concept"": ""emotional_regulation"", ""normalized_value"": 2.0}",,2026-02-22 17:18:58.89712
55,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""resilience"", ""status"": ""scorable"", ""concept"": ""emotional_regulation"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 2.0, ""timeframe_ok"": true}}",,2026-02-22 17:18:58.907689
56,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""resilience"", ""concept"": ""optimism_perspective"", ""confidence"": 0.88}",,2026-02-22 17:18:59.326544
57,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""resilience"", ""concept"": ""optimism_perspective"", ""confidence"": null}",,2026-02-22 17:18:59.462894
58,assessor_payload,ok,"{""pillar"": ""resilience"", ""concept"": ""optimism_perspective"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 21, ""text"": ""Widen the view: ask what else could be true; track one small win daily."", ""type"": ""snippet"", ""score"": -0.0021951290723143183, ""title"": ""Reframe & evidence"", ""locale"": ""en-GB""}, {""id"": 22, ""text"": ""Regular practice of reframing/perspective-taking increases the score."", ""type"": ""snippet"", ""score"": -0.01400143646605489, ""title"": ""Scoring cue (0–7 days/wk)"", ""locale"": ""en-GB""}], ""turns_so_far"": 2, ""already_asked"": [""In the past 7 days, on how many days did you feel able to stay positive and keep things in perspective when challenges arose?""], ""concept_focus"": ""optimism_perspective"", ""last_user_reply"": ""2"", ""last_main_question"": ""In the past 7 days, on how many days did you feel able to stay positive and keep things in perspective when challenges arose?"", ""sufficient_for_scoring"": true}}",,2026-02-22 17:18:59.534701
59,assessor_fast_path_hit,ok,"{""score"": 29, ""value"": 2.0, ""pillar"": ""resilience"", ""source"": ""parsed_number"", ""concept"": ""optimism_perspective"", ""normalized_value"": 2.0}",,2026-02-22 17:18:59.646145
60,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""resilience"", ""status"": ""scorable"", ""concept"": ""optimism_perspective"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 2.0, ""timeframe_ok"": true}}",,2026-02-22 17:18:59.656643
61,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""resilience"", ""concept"": ""positive_connection"", ""confidence"": 0.88}",,2026-02-22 17:19:00.163659
62,twilio_status,ok,"{""to"": ""whatsapp:+447860362908"", ""sid"": ""SM04c1b0787d01d7b5bcd3513a8aacd013"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 2, ""error_code"": null, ""error_message"": null}",,2026-02-22 17:19:00.198986
63,twilio_status,ok,"{""to"": ""whatsapp:+447860362908"", ""sid"": ""SM10ed48b7efc7a6dd8f717374f8b13bb7"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 2, ""error_code"": null, ""error_message"": null}",,2026-02-22 17:19:00.221841
64,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""resilience"", ""concept"": ""positive_connection"", ""confidence"": null}",,2026-02-22 17:19:00.731178
65,assessor_payload,ok,"{""pillar"": ""resilience"", ""concept"": ""positive_connection"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 17, ""text"": ""Note 2–3 gratitudes/day; brief check-ins (message/call) count as positive connection."", ""type"": ""snippet"", ""score"": 0.027103366082319447, ""title"": ""Gratitude & contact"", ""locale"": ""en-GB""}, {""id"": 18, ""text"": ""Intentional engagement and gratitude both improve scores; more days = higher."", ""type"": ""snippet"", ""score"": 0.0093558455880351, ""title"": ""Scoring cue (0–7 days/wk)"", ""locale"": ""en-GB""}], ""turns_so_far"": 3, ""already_asked"": [""In the past 7 days, on how many days did you do something that made you feel genuinely good — either by taking time for yourself or connecting with someone you enjoy spending time with?""], ""concept_focus"": ""positive_connection"", ""last_user_reply"": ""2"", ""last_main_question"": ""In the past 7 days, on how many days did you do something that made you feel genuinely good — either by taking time for yourself or connecting with someone you enjoy spending time with?"", ""sufficient_for_scoring"": true}}",,2026-02-22 17:19:00.775029
66,assessor_fast_path_hit,ok,"{""score"": 29, ""value"": 2.0, ""pillar"": ""resilience"", ""source"": ""parsed_number"", ""concept"": ""positive_connection"", ""normalized_value"": 2.0}",,2026-02-22 17:19:00.800422
67,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""resilience"", ""status"": ""scorable"", ""concept"": ""positive_connection"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 2.0, ""timeframe_ok"": true}}",,2026-02-22 17:19:00.81189
68,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""resilience"", ""concept"": ""stress_recovery"", ""confidence"": 0.88}",,2026-02-22 17:19:01.457697
69,okr_llm_call,ok,"{""mode"": ""structured_json"", ""model"": ""gpt-5-mini"", ""pillar"": ""training"", ""run_id"": 1, ""user_id"": 2, ""pillar_result_id"": 2, ""assess_session_id"": 1, ""temperature_effective"": 1.0, ""temperature_requested"": 0.2}",,2026-02-22 17:19:01.750227
70,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""resilience"", ""concept"": ""stress_recovery"", ""confidence"": null}",,2026-02-22 17:19:01.81894
71,assessor_payload,ok,"{""pillar"": ""resilience"", ""concept"": ""stress_recovery"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 20, ""text"": ""Consistent use of a coping strategy scores higher than infrequent, long sessions."", ""type"": ""snippet"", ""score"": -0.002092779833546821, ""title"": ""Scoring cue (0–7 days/wk)"", ""locale"": ""en-GB""}, {""id"": 19, ""text"": ""Use journaling and reach out to supports to reduce overload; short resets beat avoidance."", ""type"": ""snippet"", ""score"": -0.015944855689856492, ""title"": ""Active coping"", ""locale"": ""en-GB""}], ""turns_so_far"": 4, ""already_asked"": [""In the past 7 days, on how many days did you take a short break to relax, breathe deeply, or reset when you felt stressed or tired?""], ""concept_focus"": ""stress_recovery"", ""last_user_reply"": ""2"", ""last_main_question"": ""In the past 7 days, on how many days did you take a short break to relax, breathe deeply, or reset when you felt stressed or tired?"", ""sufficient_for_scoring"": true}}",,2026-02-22 17:19:01.844881
72,assessor_fast_path_hit,ok,"{""score"": 29, ""value"": 2.0, ""pillar"": ""resilience"", ""source"": ""parsed_number"", ""concept"": ""stress_recovery"", ""normalized_value"": 2.0}",,2026-02-22 17:19:01.877935
73,assessor_llm_meta,ok,"{""why"": ""Parsed answer and timeframe were sufficient for deterministic scoring."", ""pillar"": ""resilience"", ""status"": ""scorable"", ""concept"": ""stress_recovery"", ""missing"": [], ""parsed_value"": {""unit"": """", ""value"": 2.0, ""timeframe_ok"": true}}",,2026-02-22 17:19:01.889557
74,assessor_meta,ok,"{""action"": ""ask"", ""pillar"": ""resilience"", ""concept"": ""support_openness"", ""confidence"": 0.88}",,2026-02-22 17:19:02.357533
75,twilio_status,ok,"{""to"": ""whatsapp:+447860362908"", ""sid"": ""SM6b667bce0819af32afb77b27c471c7a6"", ""from"": ""whatsapp:+447360543844"", ""status"": ""sent"", ""user_id"": 2, ""error_code"": null, ""error_message"": null}",,2026-02-22 17:19:02.393586
76,assessor_meta,ok,"{""action"": ""answer"", ""pillar"": ""resilience"", ""concept"": ""support_openness"", ""confidence"": null}",,2026-02-22 17:19:02.517728
77,assessor_payload,ok,"{""pillar"": ""resilience"", ""concept"": ""support_openness"", ""payload"": {""history"": [], ""retrieval"": [{""id"": 23, ""text"": ""Share goals/challenges before they build; make specific asks or check-ins."", ""type"": ""snippet"", ""score"": -0.017196616556138085, ""title"": ""Ask early & specifically"", ""locale"": ""en-GB""}, {""id"": 24, ""text"": ""Willingness to request or accept support earlier and more consistently scores higher."", ""type"": ""snippet"", ""score"": -0.024521547065205405, ""title"": ""Scoring cue (0–7 days/wk)"", ""locale"": ""en-GB""}], ""turns_so_far"": 5, ""already_asked"": [""In the past 7 days, on how many days did you actively connect with others to discuss your goals, progress, or challenges?""], ""concept_focus"": ""support_openness"", ""last_user_reply"": ""2"", ""last_main_question"": ""In the past 7 days, on how many days did you actively connect with others to discuss your goals, progress, or challenges?"", ""sufficient_for_scoring"": true}}",,2026-02-22 17:19:02.541023
