id,objective_id,kr_key,description,metric_label,unit,baseline_num,target_num,target_text,actual_num,score,weight,status,notes,created_at,updated_at
35,12,bedtime_consistency,Increase consistent bedtimes from 4 nights/week to 6 nights/week.,consistent bedtimes,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 08:54:51.359357,2026-02-24 08:54:51.359361
36,12,sleep_duration,Increase nights with 7+ hours sleep from 4 nights/week to 6 nights/week.,nights with 7+ hours sleep,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 08:54:51.368027,2026-02-24 08:54:51.368031
37,12,sleep_quality,Increase nights waking refreshed from 4 nights/week to 6 nights/week.,nights waking refreshed,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 08:54:51.376951,2026-02-24 08:54:51.376955
38,13,fruit_veg_portions_day,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,portions/day,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 08:55:16.201654,2026-02-24 08:55:16.201659
39,13,daily_hydration_litres,Increase daily hydration from 2.5 L/day to 3 L/day.,litres/day,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 08:55:16.211499,2026-02-24 08:55:16.211503
40,13,reduce_processed_portions,Reduce processed food intake from 2 portions/day to 1 portions/day.,portions/day,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 08:55:16.219768,2026-02-24 08:55:16.219773
41,13,protein_intake_step,Increase protein intake from 3 portions/day to 4 portions/day.,protein intake,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 08:55:16.228296,2026-02-24 08:55:16.228301
42,14,strength_sessions,Increase strength sessions from 2 sessions/week to 3 sessions/week.,strength sessions,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 08:55:26.799953,2026-02-24 08:55:26.799957
43,14,mobility_days,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,mobility/flexibility work,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 08:55:26.809131,2026-02-24 08:55:26.809134
44,15,emotional_regulation,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 08:55:37.735218,2026-02-24 08:55:37.735224
45,15,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 08:55:37.746722,2026-02-24 08:55:37.746726
46,15,optimism_perspective,Increase optimism/perspective drills from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""optimism_perspective""}",2026-02-24 08:55:37.755372,2026-02-24 08:55:37.755376
47,15,positive_connection,Increase positive connection actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 08:55:37.76385,2026-02-24 08:55:37.763854
48,16,consistent_bedtimes,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,consistent bedtimes,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 08:55:43.693584,2026-02-24 08:55:43.693589
49,16,sleep_7_plus_nights,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights with 7+ hours sleep,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 08:55:43.70363,2026-02-24 08:55:43.703634
50,16,nights_waking_refreshed,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights waking refreshed,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 08:55:43.712505,2026-02-24 08:55:43.712509
51,17,cardio_sessions,Increase cardio sessions from 2 sessions/week to 3 sessions/week.,sessions/week,sessions/week,2,3,,2,66.66666666666666,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-24 08:56:03.604645,2026-02-24 08:56:03.60465
52,17,mobility_sessions,Increase mobility/flexibility work from 2 sessions/week to 3 sessions/week.,sessions/week,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 08:56:03.618296,2026-02-24 08:56:03.618301
53,17,strength_sessions,Increase strength sessions from 1 sessions/week to 2 sessions/week.,sessions/week,sessions/week,1,2,,1,25,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 08:56:03.62789,2026-02-24 08:56:03.627895
54,18,increase_fruit_veg,Increase fruit & vegetable portions from 2 portions/day to 3 portions/day.,fruit & vegetable portions,portions/day,2,3,,2,40,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 08:56:07.901467,2026-02-24 08:56:07.901471
55,18,increase_hydration,Increase daily hydration from 2 L/day to 2.5 L/day.,daily hydration,L/day,2,2.5,,2,50,1,active,"{""concept_key"": ""hydration""}",2026-02-24 08:56:07.910336,2026-02-24 08:56:07.910342
56,18,reduce_processed_food,Reduce processed food intake from 3 portions/day to 2 portions/day.,processed food intake,portions/day,3,2,,3,25,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 08:56:07.918657,2026-02-24 08:56:07.918661
57,18,increase_protein,Increase protein intake from 2 portions/day to 3 portions/day.,protein intake,portions/day,2,3,,2,40,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 08:56:07.926939,2026-02-24 08:56:07.926942
58,19,emotional_regulation_practice,Increase emotional regulation practice from 3 days/week to 5 days/week.,days/week,days/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 08:56:20.542743,2026-02-24 08:56:20.542746
59,19,stress_recovery_breaks,Increase stress-recovery techniques from 3 days/week to 5 days/week.,days/week,days/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 08:56:20.552156,2026-02-24 08:56:20.55216
60,19,positive_connection_actions,Increase positive connection actions from 3 days/week to 4 days/week.,days/week,days/week,3,4,,3,42.857142857142854,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 08:56:20.561155,2026-02-24 08:56:20.561159
61,20,consistent_bedtimes,Increase consistent bedtimes from 3 nights/week to 5 nights/week.,nights/week,nights/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 08:56:40.238205,2026-02-24 08:56:40.238209
62,20,sleep_7plus_nights,Increase nights with 7+ hours sleep from 3 nights/week to 5 nights/week.,nights/week,nights/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 08:56:40.246491,2026-02-24 08:56:40.246495
63,20,wake_refreshed_nights,Increase nights waking refreshed from 3 nights/week to 4 nights/week.,nights/week,nights/week,3,4,,3,42.857142857142854,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 08:56:40.256049,2026-02-24 08:56:40.256053
64,21,fruit_veg_portions,Increase fruit & vegetable portions from 2 portions/day to 3 portions/day.,fruit & vegetable portions,portions/day,2,3,,2,40,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 08:56:46.095283,2026-02-24 08:56:46.095287
65,21,daily_hydration,Increase daily hydration from 2 L/day to 2.5 L/day.,daily hydration,L/day,2,2.5,,2,50,1,active,"{""concept_key"": ""hydration""}",2026-02-24 08:56:46.104184,2026-02-24 08:56:46.104188
66,21,reduce_processed_food,Reduce processed food intake from 3 portions/day to 2 portions/day.,processed food intake,portions/day,3,2,,3,25,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 08:56:46.132465,2026-02-24 08:56:46.13247
67,21,protein_portions,Increase protein intake from 2 portions/day to 3 portions/day.,protein intake,portions/day,2,3,,2,40,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 08:56:46.143068,2026-02-24 08:56:46.143071
68,22,increase_cardio_sessions,Increase cardio sessions from 2 sessions/week to 3 sessions/week.,sessions/week,sessions/week,2,3,,2,66.66666666666666,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-24 08:57:06.58643,2026-02-24 08:57:06.586435
69,22,add_mobility_sessions,Increase mobility/flexibility work from 2 sessions/week to 3 sessions/week.,sessions/week,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 08:57:06.594862,2026-02-24 08:57:06.594866
70,22,strength_training_step,Increase strength sessions from 1 sessions/week to 2 sessions/week.,strength sessions,sessions/week,1,2,,1,25,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 08:57:06.60283,2026-02-24 08:57:06.602833
71,23,emotional_regulation_practice,Increase emotional regulation practice from 3 days/week to 5 days/week.,days/week,days/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 08:57:07.41028,2026-02-24 08:57:07.410287
72,23,stress_recovery_breaks,Increase stress-recovery techniques from 3 days/week to 5 days/week.,days/week,days/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 08:57:07.420369,2026-02-24 08:57:07.420374
73,23,positive_connection_time,Increase positive connection actions from 3 days/week to 5 days/week.,days/week,days/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 08:57:07.431236,2026-02-24 08:57:07.431242
74,23,support_openness_checkins,Increase support/openness actions from 3 days/week to 4 days/week.,days/week,days/week,3,4,,3,42.857142857142854,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 08:57:07.441563,2026-02-24 08:57:07.441568
75,24,consistent_bedtimes,Increase consistent bedtimes from 3 nights/week to 5 nights/week.,nights/week,nights/week,3,5,,3,,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 08:57:23.31711,2026-02-24 08:57:23.317114
76,24,nights_7plus_sleep,Increase nights with 7+ hours sleep from 3 nights/week to 5 nights/week.,nights/week,nights/week,3,5,,3,,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 08:57:23.324837,2026-02-24 08:57:23.32484
77,24,wake_refreshed_nights,Increase nights waking refreshed from 3 nights/week to 5 nights/week.,nights/week,nights/week,3,5,,3,,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 08:57:23.333441,2026-02-24 08:57:23.333445
78,25,increase_fruit_veg,Increase fruit & vegetable portions from 2 portions/day to 3 portions/day.,fruit & vegetable portions,portions/day,2,3,,2,40,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 08:57:44.958782,2026-02-24 08:57:44.958786
79,25,drink_more_water,Increase daily hydration from 2 L/day to 2.5 L/day.,daily hydration,L/day,2,2.5,,2,50,1,active,"{""concept_key"": ""hydration""}",2026-02-24 08:57:44.967364,2026-02-24 08:57:44.967367
80,25,reduce_processed_food,Reduce processed food intake from 3 portions/day to 2 portions/day.,processed food intake,portions/day,3,2,,3,25,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 08:57:44.975917,2026-02-24 08:57:44.975921
81,25,protein_intake_step,Increase protein intake from 2 portions/day to 3 portions/day.,protein intake,portions/day,2,3,,2,40,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 08:57:44.984167,2026-02-24 08:57:44.984171
82,26,cardio_sessions,Increase cardio sessions from 2 sessions/week to 3 sessions/week.,cardio sessions,sessions/week,2,3,,2,66.66666666666666,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-24 08:57:46.222695,2026-02-24 08:57:46.2227
83,26,strength_sessions,Increase strength sessions from 1 sessions/week to 2 sessions/week.,strength sessions,sessions/week,1,2,,1,25,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 08:57:46.234572,2026-02-24 08:57:46.234576
84,26,mobility_sessions,Increase mobility/flexibility work from 2 sessions/week to 3 sessions/week.,mobility/flexibility work,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 08:57:46.278591,2026-02-24 08:57:46.278596
85,27,bedtime_consistency,Increase consistent bedtimes from 3 nights/week to 5 nights/week.,nights/week,nights/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 08:58:01.089448,2026-02-24 08:58:01.089451
86,27,sleep_duration,Increase nights with 7+ hours sleep from 3 nights/week to 5 nights/week.,nights/week,nights/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 08:58:01.097264,2026-02-24 08:58:01.097268
87,27,sleep_quality,Increase nights waking refreshed from 3 nights/week to 5 nights/week.,nights/week,nights/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 08:58:01.104898,2026-02-24 08:58:01.104902
88,28,emotional_regulation_practice,Increase emotional regulation practice from 3 days/week to 5 days/week.,days/week,days/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 08:58:06.410448,2026-02-24 08:58:06.410451
89,28,stress_recovery_breaks,Increase stress-recovery techniques from 3 days/week to 5 days/week.,days/week,days/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 08:58:06.420006,2026-02-24 08:58:06.42001
90,28,support_openness_sharing,Increase support/openness actions from 3 days/week to 4 days/week.,days/week,days/week,3,4,,3,42.857142857142854,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 08:58:06.428459,2026-02-24 08:58:06.428462
91,29,cardio_sessions_week,Increase cardio sessions from 2 sessions/week to 3 sessions/week.,sessions/week,sessions/week,2,3,,2,66.66666666666666,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-24 08:58:29.664166,2026-02-24 08:58:29.664171
92,29,strength_sessions_week,Increase strength sessions from 1 sessions/week to 2 sessions/week.,sessions/week,sessions/week,1,2,,1,25,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 08:58:29.673541,2026-02-24 08:58:29.673545
93,29,flexibility_sessions_week,Increase mobility/flexibility work from 2 sessions/week to 3 sessions/week.,sessions/week,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 08:58:29.682558,2026-02-24 08:58:29.682562
94,30,increase_fruit_veg,Increase fruit & vegetable portions from 2 portions/day to 3 portions/day.,portions/day,portions/day,2,3,,2,,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 08:58:32.191069,2026-02-24 08:58:32.191076
95,30,reduce_processed_food,Reduce processed food intake from 3 portions/day to 2 portions/day.,portions/day,portions/day,3,2,,3,,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 08:58:32.200083,2026-02-24 08:58:32.200088
96,30,increase_hydration,Increase daily hydration from 2 L/day to 2.5 L/day.,L/day,L/day,2,2.5,,2,,1,active,"{""concept_key"": ""hydration""}",2026-02-24 08:58:32.209415,2026-02-24 08:58:32.209422
97,30,protein_intake_step,Increase protein intake from 2 portions/day to 3 portions/day.,protein intake,portions/day,2,3,,2,40,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 08:58:32.218536,2026-02-24 08:58:32.218542
98,31,consistent_bedtimes,Increase consistent bedtimes from 3 nights/week to 5 nights/week.,nights/week,nights/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 08:58:49.368577,2026-02-24 08:58:49.368582
99,31,nights_with_7_hours,Increase nights with 7+ hours sleep from 3 nights/week to 5 nights/week.,nights/week,nights/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 08:58:49.377429,2026-02-24 08:58:49.377434
100,31,nights_waking_refreshed,Increase nights waking refreshed from 3 nights/week to 5 nights/week.,nights/week,nights/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 08:58:49.389955,2026-02-24 08:58:49.389959
101,32,emotional_regulation,Increase emotional regulation practice from 3 days/week to 5 days/week.,days/week,days/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 08:58:54.047705,2026-02-24 08:58:54.04771
102,32,stress_recovery,Increase stress-recovery techniques from 3 days/week to 5 days/week.,days/week,days/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 08:58:54.058494,2026-02-24 08:58:54.058499
103,32,positive_connection,Increase positive connection actions from 3 days/week to 5 days/week.,days/week,days/week,3,5,,3,42.857142857142854,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 08:58:54.069049,2026-02-24 08:58:54.069054
104,33,increase_hydration,Increase daily hydration from 3.5 L/day to 3.9 L/day.,L/day,L/day,3.5,3.9,,3.5,,1,active,"{""concept_key"": ""hydration""}",2026-02-24 08:59:16.398531,2026-02-24 08:59:16.398537
105,33,increase_protein,Increase protein intake from 4 portions/day to 4.5 portions/day.,portions/day,portions/day,4,4.5,,4,,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 08:59:16.408157,2026-02-24 08:59:16.408161
106,34,strength_sessions,Increase strength sessions from 3 sessions/week to 4 sessions/week.,strength sessions/week,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 08:59:20.257069,2026-02-24 08:59:20.257073
107,35,emotional_regulation,Increase emotional regulation practice from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 08:59:35.026278,2026-02-24 08:59:35.026284
108,35,stress_recovery,Increase stress-recovery techniques from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 08:59:35.034454,2026-02-24 08:59:35.034457
109,35,support_openness,Increase support/openness actions from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 08:59:35.042467,2026-02-24 08:59:35.042471
110,36,consistent_bedtimes,Increase consistent bedtimes from 6 nights/week to 7 nights/week.,consistent bedtimes,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 08:59:41.560866,2026-02-24 08:59:41.560872
111,36,seven_hour_nights,Increase nights with 7+ hours sleep from 6 nights/week to 7 nights/week.,nights with 7+ hours sleep,nights/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 08:59:41.571219,2026-02-24 08:59:41.571225
112,36,wake_refreshed_nights,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights waking refreshed,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 08:59:41.592246,2026-02-24 08:59:41.592253
113,37,hydration_l_per_day,Increase daily hydration from 3.5 L/day to 4 L/day.,L/day,L/day,3.5,4,,3.5,,1,active,"{""concept_key"": ""hydration""}",2026-02-24 09:00:06.399003,2026-02-24 09:00:06.399008
114,37,protein_portions_per_day,Increase protein intake from 4 portions/day to 4.5 portions/day.,portions/day,portions/day,4,4.5,,4,,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 09:00:06.40877,2026-02-24 09:00:06.408774
115,38,emotional_regulation_practice,Increase emotional regulation practice from 6 days/week to 7 days/week.,days/week,days/week,6,7,,6,85.71428571428571,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 09:00:26.777126,2026-02-24 09:00:26.777132
