id,user_id,concept_id,run_id,score,pillar_key,concept,question,answer,confidence,notes,asked_count,last_asked_at,updated_at
13,1,15,1,57.14285714285714,recovery,Bedtime consistency,"In the last 7 days, on how many nights did you go to bed at roughly the same time?",4,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:33:56.964271,2026-02-23 12:33:58.489037
14,1,13,1,57.14285714285714,recovery,Sleep duration,"In the last 7 days, on how many nights did you sleep for 7 or more hours?",four days,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:33:57.430311,2026-02-23 12:33:58.489037
15,1,14,1,57.14285714285714,recovery,Sleep quality,"In the last 7 days, on how many mornings did you wake up feeling rested and refreshed?",four days,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:33:57.957542,2026-02-23 12:33:58.489037
16,2,2,2,40,nutrition,Fruit & vegetables,"In the last 7 days, how many portions of fruit and vegetables did you *eat on average per day*? For reference: 1 portion = 1 apple or banana, 1 fist-sized serving of vegetables, or 1 handful of salad or berries.",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:39:32.031914,2026-02-23 12:39:56.887362
17,2,3,2,50,nutrition,Hydration,"Thinking about the last 7 days, how much water did you usually *drink per day*? For reference: 1 glass = 250ml, 1 small bottle = 500ml.",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:39:47.626654,2026-02-23 12:39:56.887362
18,2,4,2,50,nutrition,Processed food,"In the last 7 days, how many portions of processed food did you *eat on average per day*? Examples: 1 portion = a chocolate bar, 1 can of fizzy drink, 1 handful of sweets, or a pastry.",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:39:52.23153,2026-02-23 12:39:56.887362
19,2,1,2,40,nutrition,Protein intake,"Thinking about the last 7 days, how many protein portions did you usually *eat on average per day*? For reference: 1 portion = palm-sized meat or fish, 2 eggs, 1 handful of nuts, or 1 cup of beans/lentils.",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:39:56.660052,2026-02-23 12:39:56.887362
20,2,5,2,66.66666666666666,training,Cardio frequency,"In the last 7 days, on how many days did you do at least 20 minutes of cardio exercise, such as running, cycling, or swimming?",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:40:01.756466,2026-02-23 12:41:21.244423
21,2,7,2,50,training,Flexibility & mobility,"In the last 7 days, on how many days did you do stretching, yoga, or mobility work for at least 10 minutes?",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:40:05.515043,2026-02-23 12:41:21.244423
22,2,6,2,50,training,Strength training,"In the last 7 days, how many strength training sessions did you do, such as weights, bodyweight exercises, or resistance bands?",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:40:09.732319,2026-02-23 12:41:21.244423
23,2,8,2,28.57142857142857,resilience,Emotional regulation,"In the past 7 days, on how many days did you feel calm and in control of your emotions for most of the day?",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:41:22.316957,2026-02-23 12:41:42.924217
24,2,11,2,28.57142857142857,resilience,Optimism & perspective,"In the past 7 days, on how many days did you feel able to stay positive and keep things in perspective when challenges arose?",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:41:26.301612,2026-02-23 12:41:42.924217
25,2,9,2,28.57142857142857,resilience,Positive connection & enjoyment,"In the past 7 days, on how many days did you do something that made you feel genuinely good — either by taking time for yourself or connecting with someone you enjoy spending time with?",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:41:31.207277,2026-02-23 12:41:42.924217
26,2,10,2,28.57142857142857,resilience,Stress recovery,"In the past 7 days, on how many days did you take a short break to relax, breathe deeply, or reset when you felt stressed or tired?",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:41:35.315332,2026-02-23 12:41:42.924217
27,2,12,2,28.57142857142857,resilience,Support & openness,"In the past 7 days, on how many days did you actively connect with others to discuss your goals, progress, or challenges?",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:41:39.277161,2026-02-23 12:41:42.924217
28,2,15,2,28.57142857142857,recovery,Bedtime consistency,"In the last 7 days, on how many nights did you go to bed at roughly the same time?",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:41:44.075954,2026-02-23 12:42:22.216719
29,2,13,2,28.57142857142857,recovery,Sleep duration,"In the last 7 days, on how many nights did you sleep for 7 or more hours?",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:41:48.733515,2026-02-23 12:42:22.216719
30,2,14,2,28.57142857142857,recovery,Sleep quality,"In the last 7 days, on how many mornings did you wake up feeling rested and refreshed?",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 12:42:11.486574,2026-02-23 12:42:22.216719
31,1,2,3,60,nutrition,Fruit & vegetables,"In the last 7 days, how many portions of fruit and vegetables did you *eat on average per day*? For reference: 1 portion = 1 apple or banana, 1 fist-sized serving of vegetables, or 1 handful of salad or berries.",3 per day,0.88,"""{\""parsed_value\"": {\""value\"": 3.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:29.607717,2026-02-23 13:59:32.080857
32,1,3,3,62.5,nutrition,Hydration,"Thinking about the last 7 days, how much water did you usually *drink per day*? For reference: 1 glass = 250ml, 1 small bottle = 500ml.",2.5 liters,0.88,"""{\""parsed_value\"": {\""value\"": 2.5, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:30.675088,2026-02-23 13:59:32.080857
33,1,4,3,50,nutrition,Processed food,"In the last 7 days, how many portions of processed food did you *eat on average per day*? Examples: 1 portion = a chocolate bar, 1 can of fizzy drink, 1 handful of sweets, or a pastry.",two per day,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:31.154166,2026-02-23 13:59:32.080857
34,1,1,3,60,nutrition,Protein intake,"Thinking about the last 7 days, how many protein portions did you usually *eat on average per day*? For reference: 1 portion = palm-sized meat or fish, 2 eggs, 1 handful of nuts, or 1 cup of beans/lentils.",three portions per day,0.88,"""{\""parsed_value\"": {\""value\"": 3.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:31.632561,2026-02-23 13:59:32.080857
35,1,5,3,100,training,Cardio frequency,"In the last 7 days, on how many days did you do at least 20 minutes of cardio exercise, such as running, cycling, or swimming?",3,0.88,"""{\""parsed_value\"": {\""value\"": 3.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:32.516105,2026-02-23 13:59:34.113754
36,1,7,3,75,training,Flexibility & mobility,"In the last 7 days, on how many days did you do stretching, yoga, or mobility work for at least 10 minutes?",3 days,0.88,"""{\""parsed_value\"": {\""value\"": 3.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:32.996945,2026-02-23 13:59:34.113754
37,1,6,3,50,training,Strength training,"In the last 7 days, how many strength training sessions did you do, such as weights, bodyweight exercises, or resistance bands?",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:33.566856,2026-02-23 13:59:34.113754
38,1,8,3,57.14285714285714,resilience,Emotional regulation,"In the past 7 days, on how many days did you feel calm and in control of your emotions for most of the day?",four days,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:34.488862,2026-02-23 13:59:37.076043
39,1,11,3,57.14285714285714,resilience,Optimism & perspective,"In the past 7 days, on how many days did you feel able to stay positive and keep things in perspective when challenges arose?",4,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:35.051999,2026-02-23 13:59:37.076043
40,1,9,3,57.14285714285714,resilience,Positive connection & enjoyment,"In the past 7 days, on how many days did you do something that made you feel genuinely good — either by taking time for yourself or connecting with someone you enjoy spending time with?",four days,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:35.585812,2026-02-23 13:59:37.076043
41,1,10,3,57.14285714285714,resilience,Stress recovery,"In the past 7 days, on how many days did you take a short break to relax, breathe deeply, or reset when you felt stressed or tired?",4 days,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:36.084749,2026-02-23 13:59:37.076043
42,1,12,3,57.14285714285714,resilience,Support & openness,"In the past 7 days, on how many days did you actively connect with others to discuss your goals, progress, or challenges?",4 days,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:36.588323,2026-02-23 13:59:37.076043
43,1,15,3,57.14285714285714,recovery,Bedtime consistency,"In the last 7 days, on how many nights did you go to bed at roughly the same time?",four days,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:37.20853,2026-02-23 13:59:38.6715
44,1,13,3,57.14285714285714,recovery,Sleep duration,"In the last 7 days, on how many nights did you sleep for 7 or more hours?",four days,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:37.722149,2026-02-23 13:59:38.6715
45,1,14,3,57.14285714285714,recovery,Sleep quality,"In the last 7 days, on how many mornings did you wake up feeling rested and refreshed?",4 days,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 13:59:38.216794,2026-02-23 13:59:38.6715
46,3,2,4,60,nutrition,Fruit & vegetables,"In the last 7 days, how many portions of fruit and vegetables did you *eat on average per day*? For reference: 1 portion = 1 apple or banana, 1 fist-sized serving of vegetables, or 1 handful of salad or berries.",3,0.88,"""{\""parsed_value\"": {\""value\"": 3.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 14:00:38.91603,2026-02-23 14:00:41.590335
47,3,3,4,62.5,nutrition,Hydration,"Thinking about the last 7 days, how much water did you usually *drink per day*? For reference: 1 glass = 250ml, 1 small bottle = 500ml.",2.5 litres,0.88,"""{\""parsed_value\"": {\""value\"": 2.5, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 14:00:40.083451,2026-02-23 14:00:41.590335
48,3,4,4,50,nutrition,Processed food,"In the last 7 days, how many portions of processed food did you *eat on average per day*? Examples: 1 portion = a chocolate bar, 1 can of fizzy drink, 1 handful of sweets, or a pastry.",two portions per day,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 14:00:40.557702,2026-02-23 14:00:41.590335
49,3,1,4,60,nutrition,Protein intake,"Thinking about the last 7 days, how many protein portions did you usually *eat on average per day*? For reference: 1 portion = palm-sized meat or fish, 2 eggs, 1 handful of nuts, or 1 cup of beans/lentils.",3,0.88,"""{\""parsed_value\"": {\""value\"": 3.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 14:00:41.060161,2026-02-23 14:00:41.590335
50,3,5,4,100,training,Cardio frequency,"In the last 7 days, on how many days did you do at least 20 minutes of cardio exercise, such as running, cycling, or swimming?",3,0.88,"""{\""parsed_value\"": {\""value\"": 3.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 14:00:42.095338,2026-02-23 14:00:43.464426
51,3,7,4,75,training,Flexibility & mobility,"In the last 7 days, on how many days did you do stretching, yoga, or mobility work for at least 10 minutes?",3,0.88,"""{\""parsed_value\"": {\""value\"": 3.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 14:00:42.559009,2026-02-23 14:00:43.464426
52,3,6,4,50,training,Strength training,"In the last 7 days, how many strength training sessions did you do, such as weights, bodyweight exercises, or resistance bands?",2,0.88,"""{\""parsed_value\"": {\""value\"": 2.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 14:00:43.03408,2026-02-23 14:00:43.464426
53,3,8,4,57.14285714285714,resilience,Emotional regulation,"In the past 7 days, on how many days did you feel calm and in control of your emotions for most of the day?",4,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 14:00:43.579524,2026-02-23 14:00:45.990208
54,3,11,4,57.14285714285714,resilience,Optimism & perspective,"In the past 7 days, on how many days did you feel able to stay positive and keep things in perspective when challenges arose?",4 days,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 14:00:44.110112,2026-02-23 14:00:45.990208
55,3,9,4,57.14285714285714,resilience,Positive connection & enjoyment,"In the past 7 days, on how many days did you do something that made you feel genuinely good — either by taking time for yourself or connecting with someone you enjoy spending time with?",4 days,0.88,"""{\""parsed_value\"": {\""value\"": 4.0, \""unit\"": \""\"", \""timeframe_ok\"": true}, \""rationale\"": \""Deterministic fast-path score from parsed_number.\"", \""why\"": \""Parsed answer and timeframe were sufficient for deterministic scoring.\"", \""status\"": \""scorable\""}""",1,2026-02-23 14:00:44.581467,2026-02-23 14:00:45.990208
